l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
217,164380199,193460871,400000,3-6,line,50,,National Grid,45143.0,,,,
218,164380199,193617444,400000,3-6,line,50,,National Grid,45663.0,,,,
219,164380199,163036722,400000,3-6,line,50,,National Grid,32982.0,,,,
220,292220969,143791249,400000,3,line,50,,,78.0,,,,
221,109189895,109189893,400000,6,cable,50,National Grid Grain-Kemsley,National Grid,1687.0,,,,
222,109189895,10270618,400000,6,line,50,National Grid Grain-Kemsley,National Grid,1174.0,,,,
223,23988786,5728891,400000,3-6,line,,-Fawley-Nursling-Nursling-Mannington,National Grid,21205.0,,,,
224,23988786,90099036,400000,3-6,line,50,Nursling-Mannington,National Grid,39913.0,,,,
225,23988786,20851038,400000,3-6,line,,-Lovedean-Nursling-Nursling-Mannington,National Grid,36637.0,,,,
226,292372019,103915328,400000,3-6,line,50,National Grid Melksham-Hinkley Point,National Grid,23780.0,,,,
227,292372019,119616836,400000,3-6,line,50,-National Grid Melksham-Hinkley Point-Taunton - Hinkley Point,,26804.0,,,,
228,304620087,308653843,400000,3,line,,,,177.0,,,,
229,102549055,103150854,400000,3-6,line,,-West Thurrock-?,,15827.0,,,,
230,102549055,23228362,400000,3-6,line,,-National Grid West Ham-?,,9580.0,,,,
231,23281217,88540693,400000,3-6,line,,-National Grid Sellindge-Dungeness,National Grid,25458.0,,,,
232,23281217,87953830,400000,3-6,line,50,National Grid Canterbury North-Sellindge-,,26782.0,,,,
233,49922626,26678829,400000,3-6,line,50,National Grid Chickerell-Axminster-National Grid-National Grid Exeter-Axminster,,76028.0,,,,
234,49922626,34205588,400000,3-6,line,50,National Grid Chickerell-Axminster-National Grid-National Grid Exeter-Axminster,,39881.0,,,,
235,49922626,90099036,400000,3-6,line,50,National Grid Chickerell-Axminster--National Grid Mannington-Chickerell,National Grid Company plc,54164.0,,,,
