l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
99,156582012,47015693,345000,3-6,line,60,-345kV transmission line,,43108.0,,,,
100,156582012,170481578,345000,3,line,60,-345kV transmission line,,105684.0,,,,
101,156582012,47058568,345000-138000,3-6,line,60,,Commonwealth Edison,6728.0,,,,
102,156582012,102597853,345000-138000,3-6,line,60,-Plano - Electric Junction 345kV transmission line,ComEd-Commonwealth Edison,34197.0,,,,
103,156582012,164422334,345000,3-6,line,60,,,2405.0,,,,
104,156582012,116856798,345000,3-6,line,60,,,22055.0,,,,
105,176919488,157842593,345000,3,line,60,,,59579.0,,,,
106,176919488,177059090,345000,3,line,60,,,40621.0,,,,
107,42851983,43086055,345000-138000,9-3-6,line,60,,,65000.0,,,,
108,42851983,42853607,345000-138000,9-3-6,line,60,,,50001.0,,,,
109,42851983,117681050,345000,3-6,line,60,,,34549.0,,,,
110,42851983,43315609,345000-138000,3-6,line,60,,,43824.0,,,,
111,70683794,26320534,345000,3-6,line,60,,,14391.0,,,,
112,70683794,102601566,345000,3-6,line,60,,,13108.0,,,,
113,26320534,102601566,345000-138000,3-12-6,line,60,-345 kV & 138 kV line,,27436.0,,,,
114,26320534,43133388,345000,3-6,line,60,-345kV line,,7309.0,,,,
115,26320534,24887581,345000,3-6,line,60,-345kV line,,5594.0,,,,
116,157842586,170684890,345000,3,line,60,,,12830.0,,,,
117,157842586,157842608,345000,3,line,60,-Shawnee - West Frankfort East 345kV,,16374.0,,,,
118,176915613,176915614,345000,3-6,line,60,,,13754.0,,,,
119,176915614,28609239,345000,3,line,60,,,20404.0,,,,
120,157842593,157842608,345000,3,line,60,West Mount Vernon - West Frankfort East 345kV,Ameren Illinois,56865.0,,,,
121,170481316,170772176,345000,3,line,60,Oak Grove - Sub 39 345kV,Mid-American Energy,32130.0,,,,
122,157842608,176877468,345000,3,line,60,West Frankfort East - Norris City North 345kV,Ameren Illinois,53390.0,,,,
123,176907954,392195792,345000-138000,3-6,line,60,,,33015.0,,,,
124,104334522,47015693,345000,3,line,60,-345kV transmission line,,59038.0,,,,
125,104334522,75701627,345000,3,line,60,,,8021.0,,,,
126,104334522,403401426,345000,3,line,60,,,299.0,,,,
127,164422334,164422336,345000,3,line,60,,,173.0,,,,
128,129955360,177076013,345000,3,line,60,,,10216.0,,,,
129,173337802,173388118,345000,3,line,60,,,27153.0,,,,
130,170772175,170772223,345000,3,line,60,Louisa - Oak Grove 345kV,Mid-American Energy,20161.0,,,,
131,170772176,170772223,345000,3,line,60,Louisa - Oak Grove 345kV,Mid-American Energy,24252.0,,,,
132,102597853,187599022,345000,3-6,line,60,,,65875.0,,,,
133,103571684,187599022,345000,3,line,60,,,277.0,,,,
134,177188586,177078585,345000,3,line,60,Pontiac Midpoint - Blue Mound 345kV,,44094.0,,,,
135,177188586,177188602,345000,3,line,60,,,9154.0,,,,
136,177188586,421293282,345000,3,line,60,,,39405.0,,,,
137,52008692,52007676,345000,,line,,,ComEd,29903.0,,,,
138,52008692,33127731,345000,3-6,line,60,,ComEd-Commonwealth Edison,64570.0,,,,
139,52008692,43881289,345000,6,line,60,,ComEd,50442.0,,,,
140,177188601,177188602,345000,3,line,60,,,9474.0,,,,
141,47015693,170481612,345000,3,line,60,,,1602.0,,,,
142,177059087,177059090,345000,3,line,60,,,42467.0,,,,
143,177059087,177257759,345000,3,line,60,Casey West - Kansas West 345kV,Ameren Illinois,34086.0,,,,
144,177059091,177068496,345000,3,line,60,Coffeen - Ramsey 345kV,,35354.0,,,,
145,24887581,24886742,345000,6,line,60,,,7337.0,,,,
146,33127731,102601566,345000-138000,9-3-12-6,line,60,,,34660.0,,,,
147,33127731,43929667,345000,3-6,line,60,,ComEd,38052.0,,,,
148,177076023,421293282,345000,3,line,60,,,44816.0,,,,
149,177078584,177078585,345000,3,line,60,Pontiac Midpoint - Lanesville 345kV,Commonwealth Edison,50639.0,,,,
150,177078584,421293282,345000,3,line,60,,,31735.0,,,,
151,177078585,43881289,345000,3,line,60,,,75254.0,,,,
152,177078585,43929667,345000,3,line,60,Dresden - Pontiac Midpoint 345kV,Commonwealth Edison,69744.0,,,,
153,177078586,177210181,345000,3,line,60,,,36144.0,,,,
154,177210181,139892821,345000,3,line,60,,,203.0,,,,
155,43881289,89479053,345000,3,line,60,,,713.0,,,,
156,173388118,173548418,345000,3,line,60,,,2855.0,,,,
157,173388118,392195792,345000,3,line,60,,,48659.0,,,,
158,214219066,102601566,345000,3,line,60,,,12843.0,,,,
159,178686304,421339318,345000,3,line,60,Gibson - Albion 345kV,,29393.0,,,,
160,176900411,392195792,345000,3,line,60,,,245.0,,,,
161,43929667,43929754,345000,3,line,60,,,356.0,,,,
162,28520867,24886742,345000-138000,9-3-6,line,60,,Commonwealth Edison,8911.0,,,,
163,89705938,89705940,345000,3,line,60,,,113.0,,,,
