l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
45,104066138,106213152,230000,3,line,60,,,69874.0,,,,
46,104066138,170793975,230000,3,line,60,,,35350.0,,,,
47,104066138,105540920,230000,3,line,,,,69331.0,,,,
48,95666782,262793540,230000,6,line,,,,2005.0,,,,
49,104199776,103563503,230000-345000,3-6,line,,,,39999.0,,,,
50,104199776,104199783,230000,3,line,,,,836.0,,,,
51,104199776,106028129,230000,3-6,line,,,,81207.0,,,,
52,104303714,64854189,230000,3-6,line,,,,24330.0,,,,
53,104303714,329918105,230000-115000,3-6,line,,,,3522.0,,,,
54,104303714,103625934,230000,3,line,,,,28518.0,,,,
55,104199780,162802960,230000-345000,3-6,line,,,,30309.0,,,,
56,106028139,105540928,230000,3,line,,,,52513.0,,,,
57,162656957,162802955,230000,,line,,,,23043.0,,,,
58,103749750,102219944,230000,3,line,60,,,75692.0,,,,
59,103749750,167563850,230000,3,line,60,,,49289.0,,,,
60,104351355,104310533,230000,3-6,line,,,,31268.0,,,,
61,104351355,104313220,230000,3-6,line,,,,27133.0,,,,
62,104351355,248954238,230000,3-6,line,,,,28502.0,,,,
63,104351355,105107829,230000,3-6,line,,,,34351.0,,,,
64,104351355,64854189,230000,3-6,line,,,,71313.0,,,,
65,103628426,103895849,230000-115000,3-6,line,,,PRPA,38329.0,,,,
66,103628426,103895850,230000-115000,3-6,line,,,PRPA,31984.0,,,,
67,103628426,255329402,230000-115000,3-6,line,,,,43834.0,,,,
68,103628426,103895857,230000,3-6,line,,,,20421.0,,,,
69,102219944,102222589,230000,3,line,60,,,27119.0,,,,
70,102219948,103625934,230000,3,line,60,,,75733.0,,,,
71,102219948,350495637,230000,3,line,60,,,13536.0,,,,
72,64854189,419082251,230000,3-6,line,,,,58981.0,,,,
73,64854189,64478196,230000,3-6,line,,,,58838.0,,,,
74,162628281,128413938,230000,3,line,,,,30492.0,,,,
75,128522941,125670759,230000-115000,3-6,line,,,PRPA,4509.0,,,,
76,162924229,419539158,230000,3-6,line,,,,77780.0,,,,
77,162924229,106213152,230000,3,line,,,,262510.0,,,,
78,82967249,104310529,230000,3-6,line,60,,,4832.0,,,,
79,82967249,104310533,230000,3-6,line,60,,,4687.0,,,,
80,163973336,103744924,230000,3,line,,,,70451.0,,,,
81,163973336,163973338,230000,3,line,,,,584.0,,,,
82,163973336,106213152,230000,3,line,,,,1859.0,,,,
83,397565659,171194848,230000,3,line,60,,,8137.0,,,,
84,397565659,170793970,230000,3,line,60,,,44064.0,,,,
85,103563503,162802960,230000-345000,3-6,line,,,,19492.0,,,,
86,103563503,162889553,230000,3,line,,,,13532.0,,,,
87,104039671,419539158,230000,3,line,,,,169.0,,,,
88,104310533,364720575,230000,3-6,line,,,,15835.0,,,,
89,104310533,255095311,230000,3,line,,,,297.0,,,,
90,93859592,95609693,230000,6,line,,,,7250.0,,,,
91,162802955,162802960,230000,3,line,,,,14768.0,,,,
92,42377520,93859652,230000,6,line,,,,14229.0,,,,
93,42377520,105692126,230000,3-6,line,,,,12200.0,,,,
94,105540928,162513838,230000,3,line,,,,78489.0,,,,
95,93859652,105443758,230000,3-6,line,,,,71559.0,,,,
96,162889553,133302129,230000,,line,,,,49124.0,,,,
97,262793540,105108405,230000,3-6,line-cable,,,,2062.0,,,,
98,364720575,95440365,230000,3-6,line,,,,8876.0,,,,
99,170793975,170793970,230000,3,line,60,,,13759.0,,,,
100,64341967,105692139,230000,3-6,line,,,,3357.0,,,,
101,350505469,195463167,230000,3,line,,,,57032.0,,,,
102,104199776,105565109,345000,3,line,,,,68931.0,,,,
103,104199776,103628426,345000-230000,3-6,line,,,,155453.0,,,,
104,106028129,105565109,345000,3,line,,,,62646.0,,,,
105,106028139,162586133,345000,3,line,,,,18540.0,,,,
106,93859652,419539158,345000,3-6,line,,,,106713.0,,,,
107,104762763,98685654,345000,3,line,,,,70765.0,,,,
108,98685654,162586133,345000,3,line,,,,156380.0,,,,
109,98685654,105557949,345000,3-6,line,,,,86857.0,,,,
