id,n1_id,n2_id,length,voltage
397,535,536,8949.2626428,110000
398,536,537,20872.8887681,110000
399,538,539,44270.1462699,110000
400,540,541,6607.52464894,110000
401,540,542,14634.0611766,110000
402,543,510,8555.03248821,110000
403,543,534,41554.566864,110000
404,204,544,12102.2479085,110000
405,204,545,21940.008197,110000
406,546,547,832.162951351,110000
407,548,514,24441.4701093,110000
408,537,526,6933.14515184,110000
409,549,550,27227.1401952,110000
410,551,552,1380.22402943,110000
411,553,554,726.355373254,110000
412,555,534,9619.50897701,110000
413,51,50,20466.386405,154000
414,51,556,29422.0668551,154000
415,557,558,14794.9218821,154000
416,557,559,41675.6330165,154000
417,557,560,33089.151053,154000
418,557,561,11828.3949824,154000
419,557,562,167820.435735,154000
420,557,403,50934.8057044,154000
421,557,159,10869.1788823,154000
422,563,564,9476.29365461,154000
423,164,565,30441.2789983,154000
424,566,567,25340.5973654,154000
425,566,154,31018.0733937,154000
426,258,328,17736.2822529,154000
427,568,569,3364.30218802,154000
428,570,571,5168.01626957,154000
429,572,573,20998.0411071,154000
430,572,574,10984.383413,154000
431,232,575,11171.6593544,154000
432,232,576,4318.16081911,154000
433,577,578,6292.61821878,154000
434,577,579,11856.5775765,154000
435,577,580,10401.2512079,154000
436,581,582,23743.2105339,154000
437,583,584,17065.0053985,154000
438,583,585,31228.5622821,154000
439,586,587,34339.4384683,154000
440,588,589,15245.009564,154000
441,588,590,8363.81188009,154000
442,591,592,48179.01763,154000
443,593,154,20861.6907751,154000
444,594,595,27890.5571569,154000
445,596,482,7152.54506389,154000
446,558,560,13732.1213142,154000
447,597,294,13725.3124128,154000
448,597,598,17920.4052004,154000
449,579,599,16973.1051805,154000
450,294,600,5412.09305255,154000
451,601,576,5021.37928406,154000
452,601,602,3589.35029745,154000
453,601,603,14756.998862,154000
454,601,604,14352.4287496,154000
455,605,606,29034.2417322,154000
456,607,408,2851.32629302,154000
457,608,609,48237.531431,154000
458,44,174,41109.0336584,154000
459,44,279,15768.6441449,154000
460,610,54,38.4106270376,154000
461,610,604,4981.13322562,154000
462,610,123,4250.70342227,154000
463,611,612,5749.6313084,154000
464,611,613,7667.39214051,154000
465,614,196,19088.8244232,154000
466,615,616,11838.1658265,154000
467,617,83,10564.1686502,154000
468,617,245,40020.9238897,154000
469,617,590,14137.9339999,154000
470,617,618,17074.0597648,154000
471,617,619,4825.12155123,154000
472,620,172,10565.9202662,154000
473,349,84,28109.4356233,154000
474,349,245,12207.6571931,154000
475,621,622,18681.4622596,154000
