n_id,longitude,latitude,type,voltage,frequency,name,operator
379520142,-80.7778784703,27.2399168136,substation,230000-69000,60,Sherman Substation,FPL
102660724,-80.4160920132,27.372032789,substation,500000-230000-138000-13800,60,Midway Substation,
128155566,-80.2761204494,27.2498155149,substation,230000-138000-13000,60,Sandpiper Substation,FPL
169917022,-80.3869979026,26.116050469,substation,230000,60,Trace Substation,FPL
379504542,-80.3210783105,26.0943739521,substation,230000-24000,60,Valencia Substation,FPL
169917050,-80.4024734845,26.0593073474,substation,230000,60,,FPL
109826656,-82.7242074685,28.0540736348,substation,230000-115000,60,,
84283181,-82.65458134,28.058540493,substation,500000-230000,60,Lake Tarpon Substation,
103206048,-80.2492255139,27.3467498837,substation,230000,60,,FPL
103187946,-80.4088760314,27.0339259209,substation,230000,60,Indiantown Substation,FPL
372761209,-81.7688443356,26.6260181258,substation,230000-24000,60,Gateway Substation,Florida Power & Light
383229027,-81.7557876584,26.3558834287,substation,230000-138000-13000,60,Terry Substation,Florida Power & Light
185944704,-86.0598262861,30.9940511179,station,None,,,
160199556,-86.2853865005,31.2378340402,sub_station,None,,Opp Substation,Powersouth Electric Cooperative
372761219,-81.6200119304,26.2743425362,substation,230000-24000,60,Orangetree Substation,Florida Power & Light
303334468,-81.6865921704,26.231987142,substation,None,60,Weber Substation,Florida Power & Light
48800411,-80.2988383373,25.6325505811,substation,None,,,
383614333,-82.0230830448,26.6391379654,substation,230000-138000-24000,60,Cape North Substation,LCEC
303082265,-81.9169318355,26.6983809859,substation,230000-138000,60,Lee Substation,LCEC
200532654,-80.2861267559,26.910817595,substation,230000,60,Alexander Substation,FPL
136809210,-80.1643636278,26.8406698285,substation,230000,60,Ryder Substation,FPL
136957674,-80.1110307931,26.8822174541,substation,230000-24000,60,Ross Substation,FPL
93153968,-81.6016056278,30.074123101,substation,230000,60,Switzerland Substation,JEA
132645597,-81.5376439041,30.1073701549,substation,230000,60,Bartram Substation,JEA
381590862,-81.8878947012,27.8240181064,substation,230000,60,Barcola Substation,Progress Energy
111291076,-82.6617101774,28.004639444,substation,None,,,
133111248,-81.1826258023,28.9195429278,substation,230000-24000,60,Deltona Substation,FPL
301960703,-81.1643583624,28.8536456101,substation,230000-115000-24000,60,Osteen Substation,FPL
377977577,-82.4461191345,27.3309414132,substation,230000-24000,60,Sawgrass Substation,FPL
145185520,-81.086858291,29.2095527239,substation,230000-115000,60,Volusia Substation,FPL
217365763,-80.7670571625,28.4682167957,substation,230000-115000,60,Cape Canaveral Substation,FPL
205411207,-80.8449302162,28.558824795,substation,230000-115000-14000,60,Barna Substation,FPL
382412268,-81.3344406534,28.9048164501,substation,None,,,
382412257,-81.3242562413,28.977256944,substation,230000,60,,
75611448,-81.411931925,28.6558248804,sub_station,None,,,Progress Energy
48829189,-80.1986915146,26.0716077611,substation,230000-138000-13800,60,Lauderdale Substation,FPL
378490372,-80.2345689542,26.0945518453,substation,230000,60,Davie Substation,FPL
