l_id,n_id_start,n_id_end,voltage,cables,type,frequency,name,operator,length_m,r_ohm_km,x_ohm_km,c_nf_km,i_th_max_km
227,16584741,23151789,380000,9-3-12,line,,,,21235.0,,,,
228,16584741,32002039,380000,3-6,line,,,,15087.0,,,,
229,124703985,162176187,380000,3-6,line,50,,TenneT,10930.0,,,,
230,124703985,87807194,380000,3,line,,,,57450.0,,,,
231,124703985,23141556,380000-150000,3-6,line,50,,,53169.0,,,,
232,90113579,87772591,380000,3-6,line,50,,,32936.0,,,,
233,90113579,87772593,380000,3-6,line,,,,43969.0,,,,
234,90113579,98410713,380000,3-6,line,,,,38894.0,,,,
235,23151789,15917174,380000,3-6,line,50,,Elia,21882.0,,,,
236,23151789,87779917,380000,3-6,line,50,,Elia,60909.0,,,,
237,23151789,87529551,380000,3-6,line,50,,Elia,88592.0,,,,
238,23151789,87763325,380000,3-6,line,50,,Elia,34951.0,,,,
239,87772591,8591150,380000,3-6,line,,,,2666.0,,,,
240,87772591,88373135,380000,3-6,line,50,,,36921.0,,,,
241,87772591,91304301,380000,3,line,50,,,14571.0,,,,
242,87772593,87761208,380000,1-3-6,line,,,,1803.0,,,,
243,87529551,93056461,380000,3-6,line,,,Elia,22842.0,,,,
244,87807194,32002039,380000-150000,3-6,line,,,,32303.0,,,,
245,23136868,15917174,380000,3,line,50,,,101.0,,,,
246,23208935,33838112,380000,3,line,50,,,74.0,,,,
