id,lon,lat,name,osm_id,voltage
303,7.20605287674,53.341319286,Umspannwerk Kraftwerk Emden,104878489,220000;110000
304,13.6834769773,54.1390906836,Umspannwerk Lubmin,29877599,380000;220000
305,7.01293745683,50.6176585088,Station Meckenheim,42423415,220000;110000
306,9.44873234767,53.9664490476,Gasturbinenkraftwerk Itzehoe,55015415,None
307,9.20725614032,49.1757974718,Heizkraftwerk Heilbronn,89183108,None
308,10.1773541442,54.3395212841,Gemeinschaftskraftwerk Kiel,149869150,None
309,13.0027821478,48.2619682898,Umspannwerk Simbach,91086220,220000
310,13.1034346908,48.666792984,Umspannwerk Pleinting,24976300,380000;220000;110000
311,9.72592508227,54.2877859018,Audorf,35176751,380000;110000
312,9.20210266363,53.8951623776,Umspannwerk Kernkraftwerk Brunsbüttel,30622610,380000;220000;110000
313,12.1857652288,53.8108598522,Güstrow,39690368,220000;110000
314,6.56998256057,51.0490691687,Umspannanlage Frimmersdorf I,24267175,220000;110000
315,8.45163251222,49.0073972276,Umspannwerk Karlsruhe-Ost,32725958,220000;110000
316,9.82158388745,52.4248552967,Lahe,23816140,220000;110000
317,8.73757269512,51.7001693121,Umspannwerk Paderborn Süd,158253525,220000;110000
318,6.77320788701,49.2910742365,Umspannanlage Ensdorf,82773910,380000;220000;110000
319,6.77130706208,49.2919948436,Kraftwerk Ensdorf,115145869,380000;220000;110000
320,7.5000618001,51.5351741199,Ratsbusch,24858617,220000
321,11.5824926114,48.7663093057,Kraftwerk Irsching,29122363,None
322,10.7610404124,52.3677293931,Umspannwerk Hattorf,24258096,380000
323,10.2358631777,52.2934595594,Klein Ilsede,24272339,380000;110000
324,9.91717975202,52.2781686368,Algermissen,23899043,380000;110000
325,9.40952035531,52.0343166993,Kernkraftwerk Grohnde,23773034,None
326,9.3897451499,52.0263130959,UW Grohnde 380 kV / 110 kV,24413992,380000;110000
327,10.382201112,52.9932426762,Stadorf,28343121,380000
328,12.7892381843,50.6270562711,Umspannwerk Zwönitz,36183042,380000;110000
329,12.8812449642,50.5186456612,Markersbach,166604822,380000
330,6.32168658668,50.8370075566,None,115808262,None
331,6.45655250961,50.8713380877,Station Oberzier,26593929,380000;110000
332,6.16738171916,50.8020443365,Station Verlautenheide,24268944,380000;110000
333,6.30090126366,50.828953236,Umspannwerk Weisweiler,25426571,380000;110000
334,8.62480056547,51.4278884301,Station Nehden,42797575,380000;110000
335,7.99288731724,51.6837077189,Station Uentrop,42488850,380000
336,8.21170544174,51.1779850215,Station Arpe,42799487,380000;110000
337,8.9927924392,51.3430094113,Umspannwerk Twistetal,41232144,380000;110000
338,8.7022184704,51.736352589,Umspannwerk Elsen,25943440,380000;110000
339,7.23319688988,51.2325069203,Station Linde,92165128,380000;110000
340,7.12308198886,51.1715887996,Station Halfeshof,33816726,380000;110000
341,8.44131551648,49.2514026919,Philippsburg 380 kV,154110135,380000
342,6.84265068244,50.8635385212,Station Knapsack,22765517,380000;110000
343,8.43380499586,49.254066678,None,154110133,380000
344,13.2810397217,52.5265501036,380 kV-Kabel Terminal Berlin,11500045,380000
345,13.3155159196,52.5219993846,Umspannwerk Charlottenburg,46615737,380000;110000
346,13.2462449954,52.5335529197,Heizkraftwerk Reuter West,185569568,None
347,10.2316415842,48.5297623115,Umspannwerk Niederstotzingen,31105067,380000;110000
348,10.2224358198,48.7367219919,Umspannwerk Rotensohl,38325076,380000;110000
349,7.93077012399,51.6729710222,Geithe,112695048,380000
350,7.31318287435,51.4466114133,Witten,35763480,380000
351,7.41670797557,51.4570522064,Station Kruckel,22964137,380000;220000;110000
352,7.35311188155,51.5758105365,Station Mengede,32472806,380000
353,7.71862727291,51.5342075227,Station Unna,42809973,380000;110000
354,7.98122161508,51.6735262802,Station Lippborg,42488855,380000;110000
355,7.99395917605,51.8230954379,Station Enniger,42560068,380000;110000
356,7.54571775349,51.9703244533,Station Roxel,25506770,380000;110000
357,7.0349679655,52.2028607768,Station Gronau,29471404,380000;220000;110000
358,7.25465688214,53.0266716316,Umspannwerk Rhede,32042992,380000
359,7.25786756122,52.9811398124,Dörpen West,142487746,380000;320000
360,7.19497850066,52.8698766538,Niederlangen,49299111,380000;110000
361,7.27715394973,52.7532426339,Meppen,206289192,380000;110000
362,7.96994592143,51.6789740585,Kraftwerk Westfalen,164894947,None
363,6.90660784241,51.5652424575,Station Nordlicht,24280460,380000;110000
364,13.2115276742,52.5806278379,Teufelsbruch,30132758,380000;110000
365,8.3062626988,49.0128258792,None,194446360,380000
366,8.30565662708,49.013455199,Rheinhafen-Dampfkraftwerk,152261126,None
367,7.93694055759,47.64911348,Kabelanfang PSP Wehr,202865177,380000
368,9.80131718925,47.6525043579,Umspannwerk Obermooweiler,31131320,380000
369,10.0821573815,48.2660901923,Vöhringen Amprion,85523877,380000
370,7.23579348811,49.3693923812,Mittelbexbach,152018146,380000
371,7.84290192676,47.5858514981,Schwörstadt,88901626,380000;110000
372,8.61664770082,48.065953862,Umspannwerk Trossingen,35954395,380000;110000
373,8.87294280094,48.3100913036,EnBW Umspannwerk Engstlatt,42736239,380000
374,8.4654298164,48.0435236523,Umspannwerk Villingen,42049947,380000;110000
375,10.7027320091,47.8264598353,Umspannwerk Bidingen Nr. 697 S,77038371,380000;110000
376,12.216940972,54.1009517043,HGÜ Kontek - Stromrichterhalle Bentwisch,142321183,None
377,12.214773509,54.1003234816,Bentwisch HGÜ,32063539,380000
378,7.31136230468,53.1257665941,Diele,177829920,380000;150000;110000
379,7.61866910582,51.6376820613,Bergkamen A,157628351,380000
380,7.40354445433,51.6444495222,Station Lippe,121199242,380000
381,9.77415048128,50.5287496741,UW Dipperz,148446247,380000;110000
382,9.74615085631,50.9168400022,Mecklar,29309786,380000;110000
383,10.1878290198,49.9812167065,Grafenrheinfeld,108797675,380000
384,10.8637616583,48.546823151,Umspannwerk Meitingen,76246159,380000;110000
385,10.8675659336,48.5394691474,Station Meitingen,24652261,380000
386,10.9993330437,52.2001420317,Umspannwerk Helmstedt,26474759,380000;110000
387,8.47791063609,53.4284854957,Kernkraftwerk Unterweser,109582315,380000;220000
